,Rango,ciudad,areas,cuartos,baño,area de parqueo,monto de renta,seguro,Total
5170,5170,0,40,1,1,1,650,9,1294
5171,5171,1,86,3,2,2,3100,40,4143
5172,5172,1,70,2,2,0,1500,23,1523
5173,5173,1,30,1,1,0,1150,15,1265
5174,5174,1,438,5,6,5,12000,181,13000
5175,5175,0,72,2,1,2,1200,16,2035
5176,5176,1,66,1,1,1,3500,45,4372
5177,5177,0,70,2,1,1,1000,13,1507
5178,5178,1,1000,4,7,4,15000,191,26090
5179,5179,0,380,4,6,6,4100,62,4431
5180,5180,0,248,3,4,4,8000,102,11420
5181,5181,1,109,3,1,1,2800,36,4181
5182,5182,0,135,3,2,2,2400,31,3623
5183,5183,1,54,2,2,1,2800,36,3989
5184,5184,1,170,3,3,2,2750,42,2892
5185,5185,1,45,1,1,2,3350,43,3923
5186,5186,1,180,3,4,3,4500,58,7658
5187,5187,0,51,2,1,0,980,13,1285
5188,5188,1,166,3,2,2,7000,89,10100
5189,5189,1,350,4,4,4,13000,196,14610
5190,5190,0,63,2,1,1,870,12,1470
5191,5191,1,73,2,2,1,1250,16,2116
5192,5192,1,126,3,4,3,4000,51,6632
5193,5193,1,87,2,2,1,2975,38,5230
5194,5194,1,171,3,5,3,10600,135,12930
5195,5195,1,65,3,2,1,3250,42,3992
5196,5196,1,63,2,1,2,5500,70,6990
5197,5197,1,59,2,2,1,2500,32,3107
5198,5198,1,70,2,1,0,1210,19,1288
5199,5199,1,90,2,1,1,2735,42,2796
5200,5200,1,35,2,1,0,2399,31,2998
5201,5201,1,30,1,1,1,3300,42,4051
5202,5202,1,61,1,2,2,4000,51,6501
5203,5203,0,54,1,1,1,2350,30,3258
5204,5204,1,32,1,1,1,2000,26,4242
5205,5205,0,90,3,2,1,1300,17,2366
5206,5206,1,93,2,1,1,5500,70,6665
5207,5207,0,44,1,1,0,520,7,967
5208,5208,1,220,4,4,4,5500,70,8602
5209,5209,1,100,2,2,0,2500,38,2758
5210,5210,1,55,2,2,1,1800,26,2526
5211,5211,1,100,2,3,1,4930,63,6408
5212,5212,1,35,1,1,1,3200,41,4205
5213,5213,1,60,2,2,1,5650,72,6697
5214,5214,1,162,3,4,0,3200,49,3516
5215,5215,1,165,4,3,2,5000,76,5122
5216,5216,1,97,2,3,2,2820,36,3723
5217,5217,0,55,1,1,0,1200,16,1746
5218,5218,1,230,3,3,3,10500,134,13530
5219,5219,1,77,2,2,1,3260,42,4176
5220,5220,1,42,1,1,1,2350,30,3731
5221,5221,1,180,3,3,1,3000,46,3163
5222,5222,1,50,2,1,1,1300,17,2001
5223,5223,1,200,5,2,3,4800,73,5173
5224,5224,1,290,6,3,4,8000,121,9646
5225,5225,1,49,1,1,0,3800,49,4381
5226,5226,1,38,1,1,1,2863,37,4000
5227,5227,1,280,4,6,3,4800,61,10860
5228,5228,1,68,2,2,0,6443,82,7175
5229,5229,1,70,2,3,1,1500,20,2912
5230,5230,0,280,4,3,3,2167,33,2369
5231,5231,1,140,3,2,3,8000,102,9369
5232,5232,1,225,4,3,2,3400,52,3584
5233,5233,1,70,2,1,2,1400,22,1507
5234,5234,1,81,3,1,1,2800,36,3878
5235,5235,1,19,1,1,0,1200,16,1257
5236,5236,1,233,4,5,4,11000,140,14470
5237,5237,1,43,2,1,1,1375,18,2160
5238,5238,1,50,1,1,0,1200,19,1219
5239,5239,1,54,1,1,1,5000,64,6102
5240,5240,1,50,1,1,1,1884,11,2895
5241,5241,1,336,4,4,6,7677,116,8743
5242,5242,1,208,3,3,3,15000,191,18880
5243,5243,1,150,2,2,2,6000,91,6758
5244,5244,0,200,3,2,3,3000,46,3171
5245,5245,1,200,2,3,2,15000,191,17560
5246,5246,1,40,2,1,0,1275,17,1459
5247,5247,1,35,1,1,0,1150,15,1195
5248,5248,1,35,1,1,0,900,14,925
5249,5249,1,90,3,2,2,2500,11,3491
5250,5250,1,300,3,2,5,11500,173,13670
5251,5251,1,520,3,4,8,10000,151,11160
5252,5252,1,180,3,4,4,12000,153,14520
5253,5253,1,160,3,1,2,5000,76,5301
5254,5254,1,72,2,2,1,3536,28,4264
5255,5255,1,43,1,1,0,680,9,2104
5256,5256,1,120,3,2,2,6400,97,7044
5257,5257,1,70,2,1,0,1300,20,1390
5258,5258,1,86,3,2,1,2500,32,3506
5259,5259,1,67,2,2,2,2372,8,2998
5260,5260,1,37,1,1,1,4000,51,4641
5261,5261,1,350,3,5,5,5500,83,6258
5262,5262,0,70,1,1,2,1450,22,1477
5263,5263,1,159,2,2,2,7000,89,9672
5264,5264,1,220,6,2,2,4500,68,4693
5265,5265,1,70,3,1,1,1650,21,2171
5266,5266,1,164,4,4,2,5000,64,7609
5267,5267,1,190,3,3,1,8000,102,10880
5268,5268,1,190,3,2,2,5700,73,7965
5269,5269,1,35,1,1,0,1500,20,1820
5270,5270,0,110,3,3,2,3200,49,3897
5271,5271,1,65,3,2,1,3200,41,4486
5272,5272,1,392,3,5,5,15000,191,21260
5273,5273,1,114,4,4,2,2790,36,4262
5274,5274,1,190,4,4,2,4450,67,4740
5275,5275,1,115,2,1,0,1550,24,1574
5276,5276,1,65,2,1,0,1200,16,1506
5277,5277,1,59,2,1,1,3000,39,3039
5278,5278,1,68,2,2,2,6600,84,8184
5279,5279,1,46,1,1,0,1437,19,2067
5280,5280,1,57,2,2,2,2800,36,4295
5281,5281,0,48,2,1,1,850,11,1104
5282,5282,1,245,4,4,3,6800,87,11630
5283,5283,1,20,1,1,0,1800,23,2555
5284,5284,1,45,1,1,0,1360,18,1428
5285,5285,0,60,1,2,1,1338,17,2057
5286,5286,1,76,2,2,2,4200,54,4946
5287,5287,1,84,2,2,1,5300,68,6295
5288,5288,1,101,3,2,2,3200,41,4657
5289,5289,1,310,4,3,3,8000,102,11600
5290,5290,1,183,4,3,4,5950,76,8598
5291,5291,1,73,2,2,2,2652,9,3668
5292,5292,1,290,4,3,2,7150,91,10990
5293,5293,1,150,3,4,4,7925,29,9204
5294,5294,1,68,2,2,2,2300,30,4930
5295,5295,1,51,1,1,0,1950,25,2426
5296,5296,1,120,2,1,0,2200,28,2341
5297,5297,1,146,3,4,4,6000,77,8218
5298,5298,1,104,3,2,2,4400,56,6388
5299,5299,1,146,3,4,2,11000,140,13530
5300,5300,0,200,3,3,3,2000,31,2197
5301,5301,1,44,1,1,0,1250,19,1288
5302,5302,1,42,1,1,2,3380,43,4018
5303,5303,0,60,2,1,1,1300,20,1500
5304,5304,1,60,2,2,2,2000,26,2651
5305,5305,0,50,1,1,1,647,9,1064
5306,5306,1,63,2,2,1,4400,56,4776
5307,5307,1,70,2,2,4,3000,46,3236
5308,5308,1,130,3,2,2,3250,42,5187
5309,5309,1,30,1,1,0,1850,24,1874
5310,5310,1,36,1,1,0,2500,32,3012
5311,5311,1,257,4,4,4,12000,153,18740
5312,5312,1,198,3,3,0,6000,77,8862
5313,5313,1,280,5,5,2,12750,162,18220
5314,5314,1,373,4,4,3,12750,162,18830
5315,5315,1,300,2,3,2,5120,65,8685
5316,5316,1,220,3,3,3,2800,43,3093
5317,5317,1,50,1,1,0,1077,14,1491
5318,5318,0,110,3,2,1,1200,16,2523
5319,5319,1,280,5,5,4,10000,127,14390
5320,5320,1,400,4,4,3,10000,151,12860
5321,5321,1,245,3,5,4,10000,127,13650
5322,5322,1,320,3,3,2,7200,109,7909
5323,5323,1,209,4,4,3,3900,50,9334
5324,5324,1,360,4,5,5,9600,145,10330
5325,5325,1,113,2,3,2,13500,172,15450
5326,5326,1,75,3,1,1,2078,7,2560
5327,5327,0,73,3,1,1,1140,15,1802
5328,5328,1,130,3,2,1,4500,58,6159
5329,5329,1,160,3,3,3,10000,127,13110
5330,5330,1,220,3,4,3,8000,102,10160
5331,5331,1,185,3,3,2,3410,44,5454
5332,5332,1,37,1,1,1,2600,33,3618
5333,5333,1,60,2,1,0,1450,22,1472
5334,5334,1,70,1,1,1,4400,56,5096
5335,5335,1,50,2,1,0,3100,40,3140
5336,5336,1,85,2,1,0,3100,40,3888
5337,5337,0,55,2,1,1,1550,20,2103
5338,5338,1,185,3,5,2,3000,39,5852
5339,5339,1,380,4,5,6,4900,63,9850
5340,5340,1,76,3,2,2,2800,36,3908
5341,5341,1,560,4,4,0,10970,165,14050
5342,5342,1,34,1,1,0,1540,20,1845
5343,5343,1,30,1,1,0,1500,20,2745
5344,5344,1,70,2,2,2,3650,47,4637
5345,5345,1,245,3,4,3,14000,178,21130
5346,5346,1,132,2,2,0,2900,37,3915
5347,5347,1,55,2,1,1,1262,16,1979
5348,5348,1,157,3,1,2,3000,39,5110
5349,5349,0,102,3,2,0,2500,32,3698
5350,5350,1,420,3,5,5,8200,124,9408
5351,5351,1,65,2,2,1,2040,31,2071
5352,5352,1,120,3,3,3,2500,32,4653
5353,5353,1,35,1,1,0,2610,34,4044
5354,5354,0,70,3,2,1,1300,17,2022
5355,5355,1,26,1,1,0,4300,55,4815
5356,5356,1,27,1,1,1,2000,26,2735
5357,5357,1,220,3,3,2,11000,140,13380
5358,5358,1,150,2,1,2,5500,83,5583
5359,5359,1,102,3,2,2,1900,25,3565
5360,5360,1,35,1,1,1,2300,30,2760
5361,5361,0,67,3,1,1,900,12,1303
5362,5362,1,470,4,4,5,6741,86,13730
5363,5363,1,510,4,3,5,10000,151,10670
5364,5364,1,156,3,4,3,5000,64,6981
5365,5365,1,247,4,6,4,15000,191,20530
5366,5366,1,117,3,2,2,3100,40,4790
5367,5367,1,55,1,1,1,5275,67,5999
5368,5368,1,60,2,2,1,5500,70,6878
5369,5369,1,300,4,5,5,8800,112,16160
5370,5370,1,36,1,1,1,2300,30,2945
5371,5371,1,315,4,5,5,4000,29,7529
5372,5372,1,320,4,6,4,6000,91,6766
5373,5373,1,180,3,4,3,6600,84,8815
5374,5374,1,70,2,2,0,3200,41,3841
5375,5375,1,71,2,1,1,3100,40,4237
5376,5376,0,68,3,2,2,1500,20,2143
5377,5377,1,40,2,1,1,3300,42,4042
5378,5378,1,38,1,1,0,1280,17,1980
5379,5379,1,70,2,1,0,1300,20,1320
5380,5380,1,220,4,3,4,3000,39,5839
5381,5381,1,245,3,5,4,11500,146,15680
5382,5382,1,550,5,6,4,15000,226,16350
5383,5383,1,270,4,3,3,10900,164,11460
5384,5384,1,380,3,3,2,11000,140,15800
5385,5385,0,47,2,1,1,900,12,1197
5386,5386,1,180,3,3,2,11000,140,13470
5387,5387,1,239,3,3,3,7000,106,7283
5388,5388,1,136,3,4,3,3200,41,5231
5389,5389,1,150,2,3,3,5000,76,5076
5390,5390,1,122,2,2,2,3950,51,6402
5391,5391,0,34,1,1,0,700,9,1209
5392,5392,1,130,2,2,2,12000,153,13700
5393,5393,1,90,2,1,1,2000,26,2741
5394,5394,1,75,1,1,2,7000,89,8388
5395,5395,1,39,1,1,1,3500,45,4359
5396,5396,1,210,3,2,2,3500,53,3654
5397,5397,1,200,4,3,3,6400,82,8882
5398,5398,1,100,2,1,0,1460,22,1566
5399,5399,1,124,3,1,0,1200,16,2500
5400,5400,1,150,3,1,2,3600,55,3989
5401,5401,1,200,3,2,1,4500,58,6683
5402,5402,1,80,2,1,0,2200,34,2234
5403,5403,1,300,4,2,0,15000,191,22030
5404,5404,1,40,1,1,1,2300,30,2964
5405,5405,1,87,2,2,1,3337,9,5446
5406,5406,1,230,3,4,3,12000,153,16010
5407,5407,0,45,1,1,1,3900,50,4505
5408,5408,1,38,1,1,0,1650,25,1675
5409,5409,1,98,3,3,2,2500,38,2538
5410,5410,1,35,1,1,0,1305,17,1572
5411,5411,1,170,3,5,3,2800,36,5186
5412,5412,0,72,2,1,0,800,11,1477
5413,5413,1,195,2,3,3,9200,117,12170
5414,5414,0,170,2,3,3,5900,75,7492
5415,5415,1,360,4,5,2,15000,191,18960
5416,5416,0,156,4,5,3,1100,14,3264
5417,5417,0,420,4,5,4,7225,109,8518
5418,5418,1,110,2,2,1,1780,23,3089
5419,5419,1,165,4,3,3,6300,80,10110
5420,5420,1,200,4,5,4,6000,77,9611
5421,5421,1,465,4,4,4,6500,83,12250
5422,5422,1,200,3,4,3,7080,90,8570
5423,5423,1,130,3,2,1,7900,101,9521
5424,5424,1,52,2,1,1,1340,17,1998
5425,5425,1,25,1,1,0,1800,23,2298
5426,5426,1,96,1,1,1,3500,53,3827
5427,5427,1,93,2,2,2,3500,45,4545
5428,5428,1,85,2,2,1,5300,68,6635
5429,5429,1,80,1,1,1,6500,83,7883
5430,5430,0,570,4,6,5,12000,181,13000
5431,5431,1,150,3,3,3,2800,36,5376
5432,5432,1,70,2,2,0,2000,26,2701
5433,5433,1,167,3,1,0,1500,23,1523
5434,5434,1,250,4,4,3,6970,89,10490
5435,5435,1,22,1,1,0,2200,28,2755
5436,5436,1,400,4,5,3,15000,191,15190
5437,5437,1,272,4,4,4,13000,165,21020
5438,5438,1,30,1,1,1,3500,45,5945
5439,5439,1,326,4,4,3,8000,102,15460
5440,5440,1,300,5,3,1,10000,151,10150
5441,5441,0,80,3,1,1,1500,20,2323
5442,5442,1,65,2,2,2,3500,45,4452
5443,5443,0,48,1,1,0,670,9,1050
5444,5444,1,200,3,4,1,6000,77,8652
5445,5445,1,80,2,1,2,1569,24,1593
5446,5446,1,400,3,4,4,4172,63,4995
5447,5447,1,70,1,1,0,1400,22,1438
5448,5448,1,300,3,3,2,6000,91,6288
5449,5449,1,95,3,2,0,2350,36,2386
5450,5450,1,40,1,1,0,850,13,1084
5451,5451,1,380,5,4,2,8000,121,9218
5452,5452,1,190,3,3,3,2950,45,3262
5453,5453,0,55,1,1,1,2600,33,3366
5454,5454,0,55,2,1,1,790,11,1225
5455,5455,1,80,3,2,2,1850,24,3099
5456,5456,1,77,1,1,1,5700,73,5773
5457,5457,1,80,2,1,0,1800,23,2032
5458,5458,1,70,2,1,1,2707,11,3485
5459,5459,1,60,2,2,2,2417,31,3842
5460,5460,1,420,5,4,4,12000,153,20350
5461,5461,1,78,2,2,2,2700,35,3185
5462,5462,1,158,3,4,2,5760,73,7991
5463,5463,1,180,3,4,3,3500,45,5210
5464,5464,1,60,2,1,1,1620,21,2271
5465,5465,0,50,2,1,1,800,11,1011
5466,5466,1,318,4,6,4,10160,129,13740
5467,5467,1,97,2,2,0,10200,130,11430
5468,5468,1,110,2,2,0,1100,17,1135
5469,5469,1,330,1,3,8,3147,48,3195
5470,5470,0,68,2,1,2,1200,16,1810
5471,5471,1,80,2,2,2,2200,34,2457
5472,5472,1,70,2,1,0,1362,21,1467
5473,5473,1,200,3,4,5,5000,76,5426
5474,5474,1,135,3,4,3,3800,49,5303
5475,5475,1,36,1,1,0,2150,28,2603
5476,5476,1,63,2,3,1,1990,30,2230
5477,5477,1,212,4,3,4,15000,191,19760
5478,5478,0,440,4,4,4,9810,148,12900
5479,5479,1,45,2,1,0,1300,20,1429
5480,5480,1,444,4,4,5,10000,151,10740
5481,5481,1,84,1,1,1,2500,32,3707
5482,5482,1,495,5,5,4,15000,191,20470
5483,5483,1,36,1,1,1,3800,49,4354
5484,5484,0,414,4,4,5,3900,59,4465
5485,5485,1,90,3,2,2,3000,39,3662
5486,5486,0,50,1,1,0,520,7,968
5487,5487,1,26,1,1,0,2200,28,2848
5488,5488,1,132,3,2,2,5525,19,7194
5489,5489,1,49,1,1,1,3200,13,3699
5490,5490,1,84,2,3,2,8500,108,9908
5491,5491,1,97,3,1,1,6000,77,7042
5492,5492,1,227,4,3,3,10000,127,15830
5493,5493,1,200,3,3,2,3500,53,3845
5494,5494,0,12732,3,2,0,1600,21,2417
5495,5495,0,254,3,4,2,3000,46,3297
5496,5496,1,88,2,3,2,6835,44,7859
5497,5497,1,135,2,1,0,2000,26,2031
5498,5498,1,120,2,1,1,1600,25,1792
5499,5499,1,246,3,4,4,1800,23,5193
5500,5500,0,87,3,2,1,1800,23,2675
5501,5501,1,372,5,4,6,9200,139,10380
5502,5502,1,85,3,2,3,1999,26,3278
5503,5503,1,58,1,1,1,3500,45,4090
5504,5504,1,160,3,5,2,12000,181,12520
5505,5505,1,80,1,1,1,1300,20,1404
5506,5506,1,54,2,1,0,1700,22,2428
5507,5507,0,128,3,3,2,2650,34,4704
5508,5508,1,70,2,1,1,2400,31,3116
5509,5509,1,80,2,2,1,1556,8,1564
5510,5510,1,69,3,2,2,1500,20,2184
5511,5511,1,42,1,1,1,2200,28,2828
5512,5512,1,132,3,2,3,2500,38,2597
5513,5513,1,270,3,3,1,6500,98,6621
5514,5514,1,180,3,3,3,5000,76,5311
5515,5515,0,38,1,1,0,550,7,927
5516,5516,1,366,4,5,5,15000,191,21030
5517,5517,1,65,2,2,1,3509,11,4346
5518,5518,1,42,1,1,1,2650,34,4129
5519,5519,1,101,3,4,2,3360,43,5043
5520,5520,1,120,3,2,1,4675,60,6335
5521,5521,1,280,3,3,7,8670,131,9251
5522,5522,1,200,4,4,2,2800,36,6666
5523,5523,0,42,1,1,0,830,11,853
5524,5524,1,180,3,2,1,12000,153,14490
5525,5525,1,26,1,1,0,1532,20,1860
5526,5526,1,93,2,1,1,2150,28,2644
5527,5527,1,115,3,1,2,4300,55,5600
5528,5528,1,263,4,5,4,12500,159,17150
5529,5529,0,42,2,1,1,1020,13,1224
5530,5530,1,30,1,1,0,1459,10,1469
5531,5531,0,70,2,1,2,2100,27,2953
5532,5532,1,56,2,2,1,4800,61,5992
5533,5533,1,65,2,1,0,1800,28,1995
5534,5534,0,48,1,1,0,500,7,1014
5535,5535,1,95,3,2,1,4300,55,5753
5536,5536,0,180,4,3,2,4348,66,5631
5537,5537,1,110,3,2,2,3200,41,3241
5538,5538,1,80,3,2,3,1615,21,2946
5539,5539,1,129,2,3,2,2376,38,3848
5540,5540,1,226,4,4,3,10000,127,14830
5541,5541,1,152,3,3,1,5200,66,6657
5542,5542,1,500,4,4,3,9000,136,9136
5543,5543,1,78,2,1,3,1600,25,1788
5544,5544,0,56,1,1,0,500,7,816
5545,5545,1,120,1,1,4,3300,50,3626
5546,5546,1,220,3,3,3,3700,56,4080
5547,5547,1,34,1,1,0,2415,31,3031
5548,5548,1,60,2,1,1,3300,42,4009
5549,5549,1,54,1,1,0,1732,6,1913
5550,5550,1,130,3,2,1,6900,88,8389
5551,5551,1,51,2,1,1,2400,31,2991
5552,5552,1,60,1,1,0,1250,16,1546
5553,5553,1,300,5,6,2,8000,121,8921
5554,5554,1,169,4,4,4,6450,82,9472
5555,5555,0,200,3,3,2,3695,47,5533
5556,5556,1,174,3,1,1,3300,50,3586
5557,5557,1,61,2,1,0,1220,16,1491
5558,5558,1,100,3,3,3,3500,45,4962
5559,5559,1,100,3,1,4,2125,32,2383
5560,5560,1,45,1,2,1,2200,28,2822
5561,5561,1,65,2,2,1,2300,30,3036
5562,5562,1,80,2,1,2,2424,31,3600
5563,5563,1,90,2,1,0,1800,28,2108
5564,5564,1,281,4,4,8,10000,151,11000
5565,5565,1,350,3,4,4,3100,47,6047
5566,5566,1,380,4,5,4,8500,108,13100
5567,5567,0,396,4,6,3,6200,94,6907
5568,5568,1,120,3,2,3,1990,30,2174
5569,5569,1,300,3,5,2,13900,177,16990
5570,5570,1,97,2,3,1,6500,83,7463
5571,5571,1,35,1,1,0,1400,18,1678
5572,5572,1,20,1,1,0,1000,13,1097
5573,5573,1,49,2,1,1,2156,8,2464
5574,5574,1,103,3,2,1,1500,6,2776
5575,5575,1,93,3,3,2,2300,30,3489
5576,5576,0,83,1,1,1,1080,14,1653
5577,5577,1,158,4,4,3,3500,45,6124
5578,5578,1,700,6,6,6,8500,128,10170
5579,5579,1,208,3,2,1,7000,89,9222
5580,5580,1,147,2,3,2,12000,153,14150
5581,5581,1,150,2,2,1,5900,75,6625
5582,5582,1,135,2,2,1,8700,111,10470
5583,5583,1,530,4,4,6,9520,144,11000
5584,5584,1,70,2,1,1,1500,20,2270
5585,5585,1,335,3,4,4,6200,94,6944
5586,5586,1,87,2,3,2,5700,73,6530
5587,5587,1,49,2,1,1,2800,36,3444
5588,5588,1,108,3,2,2,5600,71,7396
5589,5589,1,35,1,1,0,1000,16,1058
5590,5590,1,150,3,2,2,2500,38,2538
5591,5591,1,92,2,1,1,6860,87,6947
5592,5592,1,80,4,4,3,6000,77,9527
5593,5593,1,32,1,1,1,3200,41,4226
5594,5594,1,38,1,1,0,2500,32,2960
5595,5595,1,87,3,2,1,1400,18,2468
5596,5596,1,80,2,1,1,24000,305,25180
5597,5597,1,38,1,1,1,2600,33,3448
5598,5598,1,65,2,1,0,1200,19,1253
5599,5599,1,100,7,4,0,4100,62,4280
5600,5600,1,126,2,1,0,2580,33,3183
5601,5601,1,84,2,2,1,2200,34,2234
5602,5602,1,70,2,2,1,2850,37,4166
5603,5603,1,160,3,2,1,7693,116,8217
5604,5604,0,85,3,2,1,1300,17,2042
5605,5605,1,37,1,1,1,2051,12,3025
5606,5606,0,94,2,1,1,1200,16,1829
5607,5607,0,138,3,3,0,7000,89,8173
5608,5608,1,96,3,3,0,3572,46,4118
5609,5609,1,41,1,1,1,2387,31,3223
5610,5610,0,208,3,2,4,3180,48,3328
5611,5611,1,35,1,1,0,1200,16,1616
5612,5612,1,45,1,1,0,1015,13,1411
5613,5613,1,230,2,3,3,8000,102,11310
5614,5614,1,200,3,2,4,3500,53,4053
5615,5615,1,255,4,4,0,2500,32,8016
5616,5616,1,400,4,4,3,10000,127,13130
5617,5617,1,297,4,5,5,11700,149,17510
5618,5618,1,600,3,5,8,7000,106,7854
5619,5619,1,37,1,1,1,1196,16,2912
5620,5620,1,36,1,1,0,1162,15,1496
5621,5621,1,629,4,4,4,15000,226,17290
5622,5622,1,100,2,1,0,1100,17,1142
5623,5623,1,75,2,1,1,1500,23,1532
5624,5624,1,133,3,3,2,14000,178,17980
5625,5625,1,150,3,2,0,3000,39,3781
5626,5626,1,40,1,1,0,3300,42,3786
5627,5627,1,93,3,3,0,5100,65,372700
5628,5628,1,400,4,3,3,8000,121,9371
5629,5629,0,500,6,6,3,10630,160,11180
5630,5630,1,35,1,1,1,2000,26,4001
5631,5631,1,11,1,1,0,2100,27,2469
5632,5632,1,275,4,4,3,6800,87,11440
5633,5633,1,320,4,4,2,8000,102,12860
5634,5634,1,54,1,1,1,3800,49,4652
5635,5635,1,660,4,5,5,20000,254,26800
5636,5636,1,330,5,3,6,10500,158,12330
5637,5637,1,143,3,3,2,8400,107,10950
5638,5638,0,64,2,2,2,1900,25,2854
5639,5639,1,157,3,2,0,4500,58,6230
5640,5640,1,28,1,1,0,2000,26,2518
5641,5641,1,113,3,4,2,4000,51,6242
5642,5642,1,110,3,2,1,4500,58,5950
5643,5643,1,90,3,2,1,2557,24,3469
5644,5644,1,130,3,2,2,6200,79,11680
5645,5645,1,34,1,1,1,2900,37,2937
5646,5646,1,55,1,1,0,1824,24,2268
5647,5647,1,101,3,3,2,4600,59,5769
5648,5648,1,72,1,2,2,4000,51,5151
5649,5649,0,25,1,1,0,1000,13,1313
5650,5650,1,45,1,1,0,1400,18,1487
5651,5651,1,360,5,4,0,3000,39,9923
5652,5652,1,90,2,2,1,1800,28,1828
5653,5653,1,50,1,1,0,1190,18,1786
5654,5654,1,180,4,4,4,10000,127,13530
5655,5655,0,55,2,1,1,1350,18,1787
5656,5656,0,250,1,2,2,2200,34,2836
5657,5657,1,49,1,1,0,2264,29,2693
5658,5658,0,500,4,4,3,15000,191,20560
5659,5659,1,45,1,1,0,1340,17,1657
5660,5660,0,104,3,1,0,700,9,1378
5661,5661,1,250,3,2,8,7000,106,7578
5662,5662,0,75,3,1,2,1300,17,1990
5663,5663,1,25,1,1,0,1049,14,1094
5664,5664,1,320,5,3,8,14000,211,15130
5665,5665,1,56,1,1,0,1450,19,1869
5666,5666,1,88,2,1,1,3400,44,4394
5667,5667,1,60,3,1,1,1550,20,2040
5668,5668,1,50,1,1,0,1900,25,2267
5669,5669,1,96,3,2,2,8500,108,10020
5670,5670,1,80,2,1,0,1122,15,1187
5671,5671,1,270,3,2,4,6500,98,7765
5672,5672,1,250,4,4,4,8500,108,12630
5673,5673,0,90,3,2,2,1500,20,2395
5674,5674,1,96,2,1,1,2500,32,3486
5675,5675,1,80,3,1,1,1750,23,2393
5676,5676,1,210,3,3,2,5500,70,9230
5677,5677,1,144,3,3,2,5000,76,5185
5678,5678,1,90,2,2,2,1400,18,3917
5679,5679,0,82,3,3,2,1500,20,2223
5680,5680,1,35,1,1,1,977,13,1020
5681,5681,1,65,2,1,1,1600,25,1775
5682,5682,1,23,1,1,0,2100,27,2568
5683,5683,0,50,2,1,1,1000,13,1013
5684,5684,1,240,3,5,3,10800,137,15690
5685,5685,0,214,3,3,2,5900,75,8218
5686,5686,1,90,2,1,1,3000,39,4089
5687,5687,1,250,3,5,4,4600,70,4987
5688,5688,0,330,3,3,2,5100,65,8515
5689,5689,1,170,4,4,3,8300,106,10990
5690,5690,1,250,4,2,6,5000,76,5534
5691,5691,0,54,1,2,1,3500,45,3945
5692,5692,1,378,3,3,3,6000,91,6376
5693,5693,1,70,2,2,2,3100,40,4195
5694,5694,1,80,2,2,1,4200,54,5287
5695,5695,1,52,1,1,1,4000,51,4631
5696,5696,1,180,3,2,1,4500,58,7958
5697,5697,1,80,2,1,0,1258,16,1874
5698,5698,1,200,2,4,1,15000,226,16060
5699,5699,1,250,3,3,2,7000,106,7523
5700,5700,1,90,3,2,0,2300,30,3344
5701,5701,1,52,1,1,0,2585,10,2813
5702,5702,0,110,3,1,1,1500,23,1573
5703,5703,1,150,3,5,3,4500,68,4757
5704,5704,1,78,2,1,2,1275,17,2052
5705,5705,0,83,2,3,1,1500,20,2662
5706,5706,1,215,3,4,4,12000,153,16720
5707,5707,1,67,1,1,0,1300,20,1375
5708,5708,1,60,2,1,1,3400,44,3967
5709,5709,1,136,3,3,0,3500,45,4398
5710,5710,1,20,1,1,0,1100,14,1149
5711,5711,1,78,3,1,2,2400,31,3931
5712,5712,1,42,1,1,1,2326,9,3195
5713,5713,1,300,4,4,1,7200,92,10990
5714,5714,1,140,2,2,2,3990,51,5315
5715,5715,0,150,3,2,1,1320,20,1507
5716,5716,1,200,5,4,5,3300,50,3600
5717,5717,1,112,2,3,2,3950,51,5218
5718,5718,1,380,3,2,2,6650,85,11240
5719,5719,0,75,3,1,1,12000,181,12480
5720,5720,1,220,3,5,6,6000,77,9077
5721,5721,1,280,4,5,6,7500,96,9596
5722,5722,0,34,1,1,0,700,9,1209
5723,5723,1,24,1,1,1,1390,21,1411
5724,5724,1,72,2,2,1,3500,45,4245
5725,5725,1,45,1,1,1,1600,25,1705
5726,5726,1,38,1,1,1,2500,32,2912
5727,5727,1,75,2,1,0,4000,51,4551
5728,5728,1,180,3,2,1,4000,51,5569
5729,5729,1,220,3,4,3,6000,77,9094
5730,5730,1,352,4,4,4,8600,130,9209
5731,5731,1,80,1,1,1,1200,16,1216
5732,5732,1,74,3,2,1,3000,39,4034
5733,5733,1,103,3,2,2,1600,21,3310
5734,5734,1,45,1,1,1,5520,70,8590
5735,5735,1,249,4,2,2,4300,65,4422
5736,5736,1,65,3,1,1,1900,25,2495
5737,5737,1,182,4,4,3,3400,44,6086
5738,5738,1,68,2,2,1,1877,24,2390
5739,5739,1,800,4,5,8,12000,181,14520
5740,5740,1,106,2,1,0,2000,26,2186
5741,5741,1,78,3,2,2,1590,21,2621
5742,5742,1,130,3,3,3,2800,36,4615
5743,5743,1,100,3,1,0,3900,50,4875
5744,5744,1,240,3,2,6,4000,61,4061
5745,5745,1,190,3,3,1,9000,115,11610
5746,5746,1,100,2,1,2,3300,50,3667
5747,5747,1,262,3,4,4,15000,191,22090
5748,5748,1,300,4,5,4,7650,97,12210
5749,5749,1,416,3,5,4,10000,127,15430
5750,5750,1,55,2,1,1,1455,11,1816
5751,5751,1,70,1,2,1,4000,51,5211
